Context,File Name,AudioLink,click,class,helper
Feeding,67310.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67310.wav,67310.wav,0,0.630745483
Feeding,67313.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67313.wav,67313.wav,0,0.541434494
Feeding,67314.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67314.wav,67314.wav,0,0.143216694
Feeding,67323.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67323.wav,67323.wav,0,0.334575446
Feeding,67324.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67324.wav,67324.wav,0,0.635298215
Feeding,67354.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67354.wav,67354.wav,0,0.670063529
Feeding,67710.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67710.wav,67710.wav,0,0.182733202
Feeding,67723.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67723.wav,67723.wav,0,0.961630058
Feeding,67725.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67725.wav,67725.wav,0,0.660830629
Feeding,67739.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67739.wav,67739.wav,0,0.797497367
Feeding,67742.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67742.wav,67742.wav,0,0.838823348
Feeding,67744.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\67744.wav,67744.wav,0,0.439724456
Feeding,6787.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6787.wav,6787.wav,0,0.332839485
Feeding,6788.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6788.wav,6788.wav,0,0.252192315
Feeding,68237.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68237.wav,68237.wav,0,0.102461346
Feeding,68247.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68247.wav,68247.wav,0,0.788203322
Feeding,68252.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68252.wav,68252.wav,0,0.019013321
Feeding,68253.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68253.wav,68253.wav,0,0.681848912
Feeding,68254.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68254.wav,68254.wav,0,0.572413643
Feeding,68276.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68276.wav,68276.wav,0,0.320819242
Feeding,68857.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68857.wav,68857.wav,0,0.840785505
Feeding,68863.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68863.wav,68863.wav,0,0.00103837
Feeding,68891.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68891.wav,68891.wav,0,0.298921286
Feeding,68896.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68896.wav,68896.wav,0,0.258326809
Feeding,68931.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68931.wav,68931.wav,0,0.639089876
Feeding,68932.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68932.wav,68932.wav,0,0.57599935
Feeding,68933.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68933.wav,68933.wav,0,0.504270252
Feeding,68934.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68934.wav,68934.wav,0,0.470891675
Feeding,68947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68947.wav,68947.wav,0,0.157558446
Feeding,68948.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\68948.wav,68948.wav,0,0.899437392
Feeding,69359.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69359.wav,69359.wav,0,0.741595043
Feeding,69361.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69361.wav,69361.wav,0,0.108319578
Feeding,69363.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69363.wav,69363.wav,0,0.030618839
Feeding,69396.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69396.wav,69396.wav,0,0.54293642
Feeding,69397.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69397.wav,69397.wav,0,0.693614316
Feeding,69404.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69404.wav,69404.wav,0,0.588425587
Feeding,69478.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69478.wav,69478.wav,0,0.784640214
Feeding,69479.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69479.wav,69479.wav,0,0.960202906
Feeding,6984.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6984.wav,6984.wav,0,0.119110993
Feeding,69844.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69844.wav,69844.wav,0,0.327926607
Feeding,69847.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69847.wav,69847.wav,0,0.412498584
Feeding,6985.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6985.wav,6985.wav,0,0.060240756
Feeding,6986.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6986.wav,6986.wav,0,0.51693671
Feeding,69873.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69873.wav,69873.wav,0,0.688023927
Feeding,69896.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69896.wav,69896.wav,0,0.32321497
Feeding,69903.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69903.wav,69903.wav,0,0.86913869
Feeding,69904.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69904.wav,69904.wav,0,0.464855728
Feeding,69905.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69905.wav,69905.wav,0,0.491390479
Feeding,69923.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69923.wav,69923.wav,0,0.932114118
Feeding,69962.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69962.wav,69962.wav,0,0.285976867
Feeding,69970.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69970.wav,69970.wav,0,0.129599509
Feeding,69977.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69977.wav,69977.wav,0,0.518688671
Feeding,69981.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69981.wav,69981.wav,0,0.470899754
Feeding,69984.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69984.wav,69984.wav,0,0.757173885
Feeding,69985.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69985.wav,69985.wav,0,0.167146558
Feeding,69986.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69986.wav,69986.wav,0,0.201509457
Feeding,6999.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\6999.wav,6999.wav,0,0.442099897
Feeding,69992.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69992.wav,69992.wav,0,0.563132284
Feeding,69993.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69993.wav,69993.wav,0,0.699384207
Feeding,69996.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69996.wav,69996.wav,0,0.791419014
Feeding,69999.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\69999.wav,69999.wav,0,0.770697497
Feeding,70026.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70026.wav,70026.wav,0,0.375153611
Feeding,7006.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7006.wav,7006.wav,0,0.316031773
Feeding,7010.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7010.wav,7010.wav,0,0.626630217
Feeding,7026.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7026.wav,7026.wav,0,0.480542041
Feeding,70336.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70336.wav,70336.wav,0,0.622289445
Feeding,70351.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70351.wav,70351.wav,0,0.713756026
Feeding,70355.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70355.wav,70355.wav,0,0.438228978
Feeding,70369.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70369.wav,70369.wav,0,0.939938915
Feeding,70380.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70380.wav,70380.wav,0,0.178405095
Feeding,70382.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70382.wav,70382.wav,0,0.662150359
Feeding,70383.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70383.wav,70383.wav,0,0.145016998
Feeding,70388.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70388.wav,70388.wav,0,0.805950449
Feeding,70395.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70395.wav,70395.wav,0,0.842012473
Feeding,70400.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70400.wav,70400.wav,0,0.283748194
Feeding,70474.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70474.wav,70474.wav,0,0.829974183
Feeding,70475.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70475.wav,70475.wav,0,0.344481677
Feeding,70489.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70489.wav,70489.wav,0,0.372825697
Feeding,70874.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70874.wav,70874.wav,0,0.466727395
Feeding,70950.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70950.wav,70950.wav,0,0.338764407
Feeding,70967.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\70967.wav,70967.wav,0,0.360858402
Feeding,7098.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7098.wav,7098.wav,0,0.565191416
Feeding,7103.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7103.wav,7103.wav,0,0.993167765
Feeding,71272.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71272.wav,71272.wav,0,0.439696218
Feeding,71275.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71275.wav,71275.wav,0,0.271373164
Feeding,71277.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71277.wav,71277.wav,0,0.640509532
Feeding,71278.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71278.wav,71278.wav,0,0.581248883
Feeding,71301.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71301.wav,71301.wav,0,0.113658643
Feeding,71302.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71302.wav,71302.wav,0,0.289676196
Feeding,71304.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71304.wav,71304.wav,0,0.187893657
Feeding,71305.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71305.wav,71305.wav,0,0.184079587
Feeding,71316.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71316.wav,71316.wav,0,0.209296948
Feeding,71319.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71319.wav,71319.wav,0,0.740763006
Feeding,71325.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71325.wav,71325.wav,0,0.111699345
Feeding,71342.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71342.wav,71342.wav,0,0.996198803
Feeding,71346.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71346.wav,71346.wav,0,0.801851823
Feeding,71364.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71364.wav,71364.wav,0,0.973956345
Feeding,71373.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71373.wav,71373.wav,0,0.573574472
Feeding,71377.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71377.wav,71377.wav,0,0.951966061
Feeding,71380.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71380.wav,71380.wav,0,0.552740143
Feeding,71614.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71614.wav,71614.wav,0,0.194778102
Feeding,71616.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71616.wav,71616.wav,0,0.05026073
Feeding,71628.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71628.wav,71628.wav,0,0.391037913
Feeding,71632.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71632.wav,71632.wav,0,0.066621204
Feeding,71653.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71653.wav,71653.wav,0,0.173181984
Feeding,71654.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71654.wav,71654.wav,0,0.887606501
Feeding,71655.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71655.wav,71655.wav,0,0.677926711
Feeding,71673.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71673.wav,71673.wav,0,0.974279971
Feeding,71680.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71680.wav,71680.wav,0,0.489885413
Feeding,71700.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\71700.wav,71700.wav,0,0.802856073
Feeding,72070.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72070.wav,72070.wav,0,0.507019455
Feeding,72071.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72071.wav,72071.wav,0,0.384164484
Feeding,72105.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72105.wav,72105.wav,0,0.607017981
Feeding,72129.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72129.wav,72129.wav,0,0.313574033
Feeding,7213.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7213.wav,7213.wav,0,0.521979376
Feeding,72131.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72131.wav,72131.wav,0,0.80339007
Feeding,72134.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72134.wav,72134.wav,0,0.493392639
Feeding,72164.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72164.wav,72164.wav,0,0.614438036
Feeding,7218.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7218.wav,7218.wav,0,0.796765449
Feeding,72186.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72186.wav,72186.wav,0,0.974247183
Feeding,72187.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72187.wav,72187.wav,0,0.595876904
Feeding,7223.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7223.wav,7223.wav,0,0.849292037
Feeding,7247.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7247.wav,7247.wav,0,0.485703878
Feeding,7248.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7248.wav,7248.wav,0,0.646691002
Feeding,7252.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7252.wav,7252.wav,0,0.771773156
Feeding,72533.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72533.wav,72533.wav,0,0.949189118
Feeding,72538.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72538.wav,72538.wav,0,0.607847214
Feeding,72539.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72539.wav,72539.wav,0,0.728808365
Feeding,72556.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72556.wav,72556.wav,0,0.179531282
Feeding,72559.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72559.wav,72559.wav,0,0.057409037
Feeding,72564.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72564.wav,72564.wav,0,0.619386611
Feeding,72566.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72566.wav,72566.wav,0,0.318674687
Feeding,72575.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72575.wav,72575.wav,0,0.076183395
Feeding,72583.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72583.wav,72583.wav,0,0.569037799
Feeding,72591.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72591.wav,72591.wav,0,0.868188877
Feeding,7267.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7267.wav,7267.wav,0,0.951806573
Feeding,7268.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7268.wav,7268.wav,0,0.63906031
Feeding,7269.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7269.wav,7269.wav,0,0.131200022
Feeding,7274.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7274.wav,7274.wav,0,0.348391044
Feeding,72742.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72742.wav,72742.wav,0,0.705638951
Feeding,72745.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72745.wav,72745.wav,0,0.659055506
Feeding,72748.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72748.wav,72748.wav,0,0.936265133
Feeding,7275.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7275.wav,7275.wav,0,0.322128601
Feeding,72756.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72756.wav,72756.wav,0,0.94590595
Feeding,72758.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72758.wav,72758.wav,0,0.973559559
Feeding,72760.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72760.wav,72760.wav,0,0.673276781
Feeding,72761.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72761.wav,72761.wav,0,0.367591452
Feeding,72764.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72764.wav,72764.wav,0,0.522183693
Feeding,72772.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72772.wav,72772.wav,0,0.547270026
Feeding,72775.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72775.wav,72775.wav,0,0.657675957
Feeding,72777.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72777.wav,72777.wav,0,0.559799059
Feeding,72779.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72779.wav,72779.wav,0,0.369382187
Feeding,72780.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72780.wav,72780.wav,0,0.022386273
Feeding,72782.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72782.wav,72782.wav,0,0.60402703
Feeding,72783.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72783.wav,72783.wav,0,0.81518342
Feeding,72786.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72786.wav,72786.wav,0,0.314148103
Feeding,72793.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72793.wav,72793.wav,0,0.841878612
Feeding,72800.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72800.wav,72800.wav,0,0.842758365
Feeding,72801.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72801.wav,72801.wav,0,0.722312785
Feeding,72803.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72803.wav,72803.wav,0,0.468243809
Feeding,72804.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72804.wav,72804.wav,0,0.797869183
Feeding,72809.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72809.wav,72809.wav,0,0.281003036
Feeding,72810.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72810.wav,72810.wav,0,0.2841404
Feeding,72815.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72815.wav,72815.wav,0,0.367587055
Feeding,72817.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72817.wav,72817.wav,0,0.294692664
Feeding,72818.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72818.wav,72818.wav,0,0.185316201
Feeding,72820.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72820.wav,72820.wav,0,0.047141519
Feeding,72884.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72884.wav,72884.wav,0,0.761599576
Feeding,72932.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72932.wav,72932.wav,0,0.501674834
Feeding,72935.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72935.wav,72935.wav,0,0.553153516
Feeding,72936.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72936.wav,72936.wav,0,0.854306348
Feeding,72937.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72937.wav,72937.wav,0,0.049748643
Feeding,72941.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72941.wav,72941.wav,0,0.039824161
Feeding,72942.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72942.wav,72942.wav,0,0.29156594
Feeding,72943.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72943.wav,72943.wav,0,0.032340429
Feeding,72947.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72947.wav,72947.wav,0,0.064410137
Feeding,7295.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\7295.wav,7295.wav,0,0.685141492
Feeding,72968.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72968.wav,72968.wav,0,0.436427146
Feeding,72985.wav,C:\Users\zbgbmf\Documents\AI\egyptian_fruit_bats_long\audio_select\72985.wav,72985.wav,0,0.739406719
